Stock_Code,Stock_Name,Weight,Shares,ETF
4966,譜瑞-KY,0.34,900000,00403A
6415,矽力*-KY,0.33,900000,00403A
1560,中砂,0.32,800000,00403A
6196,帆宣,0.31,1000000,00403A
3081,聯亞,0.31,240000,00403A
2049,上銀,0.2,1010000,00403A
4979,華星光,0.18,600000,00403A
2455,全新,0.1,450000,00403A
8299,群聯,0.0,1000,00403A
8210,勤誠,0.0,1000,00403A
3105,穩懋,0.0,1000,00403A
MU US,MICRON TECHNOLOGY INC,6.9,116000,00988A
285A JP,KIOXIA HOLDINGS CORP,5.88,178000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),5.75,80000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.01,185000,00988A
SNDK US,SANDISK CORP,4.58,41000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.57,960000,00988A
BE US,BLOOM ENERGY CORP- A,3.56,209220,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.48,230000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,3.02,625000,00988A
2383,台光電,2.99,330000,00988A
2454,聯發科,2.84,410000,00988A
LITE US,LUMENTUM HOLDINGS INC,2.72,62000,00988A
WDC US,WESTERN DIGITAL CORP,2.59,72000,00988A
3037,欣興,2.58,1650000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.25,1275100,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,2.21,700429,00988A
4062 JP,IBIDEN CO LTD,2.21,275000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.09,130000,00988A
6976 JP,TAIYO YUDEN CO LTD,2.03,380000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,1.97,175000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.86,475000,00988A
8035 JP,TOKYO ELECTRON LTD,1.8,76000,00988A
BESI NA,BE SEMICONDUCTOR INDUSTRIES,1.62,90000,00988A
ARM US,ARM HOLDINGS PLC,1.6,80000,00988A
2330,台積電,1.56,400000,00988A
6920 JP,LASERTEC CORP,1.53,87500,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.44,97000,00988A
5274,信驊,1.38,46000,00988A
AIXA GY,AIXTRON SE,1.29,380000,00988A
6515,穎崴,1.29,88000,00988A
2308,台達電,1.17,350000,00988A
6223,旺矽,1.15,115000,00988A
COHR US,COHERENT INC,1.15,55000,00988A
3711,日月光投控,1.15,1100000,00988A
3436 JP,SUMCO CORP,1.12,875400,00988A
7826 JP,FURUYA METAL CO LTD,1.09,374300,00988A
2303,聯電,0.99,4000000,00988A
3017,奇鋐,0.81,215000,00988A
6274,台燿,0.72,244000,00988A
SOI FP,S.O.I.T.E.C.,0.66,90000,00988A
6278 JP,UNION TOOL CO,0.66,90000,00988A
688146 CH,PERIC SPECIAL GASES CO LTD-A,0.57,200000,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.46,14000,00988A
7769,鴻勁,0.39,36000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.21,20000,00988A
SNDK US,SANDISK CORP,6.52,43653,00990A
MU US,MICRON TECHNOLOGY INC,6.34,79671,00990A
285A JP,KIOXIA HOLDINGS CORP,6.0,135900,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.65,48865,00990A
AMD US,ADVANCED MICRO DEVICES,4.08,112579,00990A
LITE US,LUMENTUM HOLDINGS INC,3.56,60505,00990A
2308,台達電,3.32,744000,00990A
MRVL US,MARVELL TECHNOLOGY INC,3.26,161300,00990A
6976 JP,TAIYO YUDEN CO LTD,3.24,453700,00990A
6981 JP,MURATA MANUFACTURING CO LTD,3.12,627100,00990A
WDC US,WESTERN DIGITAL CORP,3.05,63342,00990A
2454,聯發科,2.73,294000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.63,403406,00990A
4062 JP,IBIDEN CO LTD,2.52,235100,00990A
BE US,BLOOM ENERGY CORP- A,2.51,110600,00990A
000660 KP,SK HYNIX INC,2.49,19980,00990A
AMAT US,APPLIED MATERIALS INC,2.1,49786,00990A
LRCX US,LAM RESEARCH CORP,1.97,73173,00990A
2330,台積電,1.89,363000,00990A
2383,台光電,1.74,144000,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.7,23600,00990A
STM US,STMICROELECTRONICS NV-NY SHS,1.68,319900,00990A
3436 JP,SUMCO CORP,1.64,954000,00990A
3037,欣興,1.61,773000,00990A
MKSI US,MKS INC,1.53,55500,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.4,52242,00990A
COHR US,COHERENT CORP,1.39,49560,00990A
VECO US,VEECO INSTRUMENTS INC,1.3,255500,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.24,604000,00990A
6997 JP,NIPPON CHEMI-CON CORP,1.13,479600,00990A
VSH US,VISHAY INTERTECHNOLOGY INC,1.13,267800,00990A
WOLF US,WOLFSPEED INC,1.12,320400,00990A
6274,台燿,1.06,268000,00990A
VICR US,VICOR CORP,1.04,43400,00990A
6223,旺矽,1.0,75000,00990A
5347,世界,0.99,2498000,00990A
8035 JP,TOKYO ELECTRON LTD,0.95,30000,00990A
6146 JP,DISCO CORP,0.94,26100,00990A
AIXA GR,AIXTRON SE,0.92,202732,00990A
DIOD US,DIODES INC,0.9,111400,00990A
NOK US,NOKIA CORP-SPON ADR,0.86,901410,00990A
INTC US,INTEL CORP,0.77,82600,00990A
3443,創意,0.68,69000,00990A
6920 JP,LASERTEC CORP,0.61,26300,00990A
3665,貿聯-KY,0.6,144000,00990A
4958,臻鼎-KY,0.6,468000,00990A
2360,致茂,0.49,103000,00990A
5274,信驊,0.4,10000,00990A
2330,台積電,7.62,1406000,00992A
2383,台光電,6.98,563000,00992A
3017,奇鋐,5.32,1009000,00992A
2345,智邦,5.18,977000,00992A
8996,高力,5.14,1630000,00992A
2059,川湖,4.77,293000,00992A
6223,旺矽,4.74,326000,00992A
3037,欣興,4.44,2097000,00992A
3665,貿聯-KY,4.16,955000,00992A
3008,大立光,4.13,380000,00992A
2454,聯發科,4.01,406000,00992A
2327,國巨*,3.48,1566000,00992A
3443,創意,3.2,311000,00992A
6584,南俊國際,3.11,2204000,00992A
6187,萬潤,3.11,1220000,00992A
6515,穎崴,2.98,145000,00992A
2368,金像電,2.6,945000,00992A
2455,全新,2.38,2753000,00992A
8299,群聯,2.35,445000,00992A
3711,日月光投控,2.35,1629000,00992A
3105,穩懋,2.21,1949000,00992A
3661,世芯-KY,2.05,215000,00992A
8021,尖點,1.85,1501000,00992A
7751,竑騰,1.2,375000,00992A
3653,健策,1.1,132000,00992A
3583,辛耘,1.09,566000,00992A
2308,台達電,1.01,224000,00992A
2303,聯電,0.74,2000000,00992A
3189,景碩,0.7,440013,00992A
2337,旺宏,0.5,1343000,00992A
3363,上詮,0.45,300000,00992A
6139,亞翔,0.43,250000,00992A
6805,富世達,0.42,109000,00992A
7734,印能科技,0.41,56000,00992A
5289,宜鼎,0.4,98000,00992A
3260,威剛,0.32,358000,00992A
2360,致茂,0.25,50000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,9.13,1967000,00982A
5536,聖暉*,8.77,3736000,00982A
2454,聯發科,7.29,862000,00982A
6139,亞翔,4.34,2941000,00982A
3105,穩懋,4.03,4143000,00982A
6223,旺矽,3.82,307000,00982A
2345,智邦,3.63,799000,00982A
2383,台光電,3.49,328000,00982A
2360,致茂,3.47,823000,00982A
4958,臻鼎-KY,3.44,3147000,00982A
2303,聯電,2.84,8964000,00982A
6669,緯穎,2.56,294000,00982A
2059,川湖,2.55,183000,00982A
3491,昇達科,2.44,967000,00982A
6488,環球晶,2.15,1140000,00982A
6257,矽格,2.06,4657000,00982A
3264,欣銓,2.01,4628000,00982A
3008,大立光,1.86,200000,00982A
3017,奇鋐,1.84,407000,00982A
3583,辛耘,1.83,1113000,00982A
2327,國巨*,1.61,849000,00982A
2472,立隆電,1.59,2356000,00982A
2467,志聖,1.57,1450000,00982A
1785,光洋科,1.53,5491000,00982A
6274,台燿,1.42,439000,00982A
2377,微星,1.41,5663000,00982A
2316,楠梓電,1.37,3375000,00982A
6531,愛普*,1.34,684000,00982A
8016,矽創,1.31,2198000,00982A
3711,日月光投控,1.24,1002000,00982A
7769,鴻勁,1.17,92000,00982A
6147,頎邦,1.11,2300000,00982A
3702,大聯大,1.08,5380000,00982A
8996,高力,1.02,376000,00982A
6285,啟碁,0.95,2014000,00982A
3036,文曄,0.94,2290000,00982A
2368,金像電,0.92,389000,00982A
6278,台表科,0.83,2184000,00982A
2376,技嘉,0.65,1060000,00982A
6239,力成,0.45,700000,00982A
6805,富世達,0.4,121000,00982A
2351,順德,0.33,900000,00982A
5274,信驊,0.31,9000,00982A
2451,創見,0.29,519000,00982A
2885,元大金,0.27,2114420,00982A
6187,萬潤,0.2,91000,00982A
3376,新日興,0.14,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,12.611,3400000,00991A
2327,國巨股份,9.344,6150000,00991A
2383,台光電子,7.217,850000,00991A
2408,南亞科技,5.822,8600000,00991A
2454,聯發科技,5.539,820000,00991A
8299,群聯電子,5.249,1450000,00991A
3037,欣興電子,4.643,3200000,00991A
6223,旺矽科技,3.98,400000,00991A
6274,台燿科技,3.747,1450000,00991A
2345,智邦科技,3.264,900000,00991A
2059,川湖科技,3.229,290000,00991A
5274,信驊科技,3.17,115000,00991A
7769,鴻勁精密,2.942,290000,00991A
2492,華新科技,2.75,3200000,00991A
3189,景碩科技,2.599,2400000,00991A
2303,聯華電子,2.279,9000000,00991A
8046,南亞電路,2.234,1650000,00991A
2344,華邦電子,1.985,6300000,00991A
3017,奇鋐科技,1.445,400000,00991A
6515,穎崴科技,1.408,100000,00991A
2308,台達電子,1.394,450000,00991A
3711,日月光投,1.381,1400000,00991A
8210,勤誠興業,1.346,690000,00991A
3665,貿聯-KY,1.341,450000,00991A
8996,高力熱處,1.339,620000,00991A
2368,金像電子,1.319,700000,00991A
4958,臻鼎-KY,1.312,1500000,00991A
6669,緯穎科技,1.288,185000,00991A
3653,健策精密,0.006,1000,00991A
6510,中華精測,0.005,1000,00991A
2382,廣達電腦,0.005,9000,00991A
2449,京元電子,0.004,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2360,致茂電子,0.003,1000,00991A
2313,華通電腦,0.003,9000,00991A
3042,台灣晶技,0.003,9000,00991A
2603,長榮海運,0.003,9000,00991A
5347,世界先進,0.003,9000,00991A
2337,旺宏電子,0.002,9000,00991A
3231,緯創資通,0.002,9000,00991A
2881,富邦金融,0.002,9000,00991A
2404,漢唐集成,0.002,1000,00991A
2882,國泰金融,0.002,9000,00991A
3324,雙鴻科技,0.002,1000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
3036,文曄科技,0.0,1000,00991A
2412,中華電信,0.0,1000,00991A
