Stock_Code,Stock_Name,Weight,Shares,ETF
4958,臻鼎-KY,0.006,9000,00991A
3653,健策精密,0.005,1000,00991A
2382,廣達電腦,0.004,9000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.003,9450,00991A
2317,鴻海精密,0.003,9000,00991A
2360,致茂電子,0.003,1000,00991A
2603,長榮海運,0.003,9000,00991A
2313,華通電腦,0.002,9253,00991A
3231,緯創資通,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
2881,富邦金融,0.002,9000,00991A
2337,旺宏電子,0.001,9000,00991A
8996,高力熱處,0.001,1000,00991A
2882,國泰金融,0.001,9000,00991A
2357,華碩電腦,0.001,1000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
2886,兆豐金融,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2880,華南金融,0.001,9000,00991A
2883,凱基金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
2330,台積電,9.71,10740000,00981A
2383,台光電,8.14,4653000,00981A
2454,聯發科,6.75,5131000,00981A
2327,國巨*,5.61,25098000,00981A
3037,欣興,5.14,16971000,00981A
2345,智邦,5.13,6334000,00981A
6669,緯穎,5.1,2417000,00981A
6223,旺矽,5.01,2443000,00981A
3017,奇鋐,4.82,5423000,00981A
3665,貿聯-KY,4.25,4833848,00981A
2303,聯電,3.9,86550000,00981A
8046,南電,3.69,9519000,00981A
3711,日月光投控,3.59,16327000,00981A
2308,台達電,3.49,5567000,00981A
3653,健策,3.03,2267000,00981A
2368,金像電,2.4,7478000,00981A
5274,信驊,2.36,448900,00981A
6274,台燿,2.31,5160000,00981A
6805,富世達,1.03,1931000,00981A
8210,勤誠,0.92,2267000,00981A
2449,京元電子,0.7,7443450,00981A
6187,萬潤,0.51,1334000,00981A
6510,精測,0.34,349000,00981A
4979,華星光,0.32,1874000,00981A
1590,亞德客-KY,0.29,528000,00981A
4958,臻鼎-KY,0.29,1682000,00981A
6147,頎邦,0.26,4706000,00981A
6278,台表科,0.25,4334000,00981A
6515,穎崴,0.22,93000,00981A
6271,同欣電,0.19,2966000,00981A
2408,南亞科,0.15,940000,00981A
5439,高技,0.13,1586000,00981A
6191,精成科,0.13,3988000,00981A
3376,新日興,0.12,1741000,00981A
3264,欣銓,0.11,1508000,00981A
2002,中鋼,0.04,5163000,00981A
4966,譜瑞-KY,0.03,140000,00981A
8996,高力,0.0,1000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
6488,環球晶,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
